time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/clip_range,train/loss,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/n_updates
624,1277952,40473,91.18,31,0.8933171100000001,0.2,-0.07568028569221497,-0.03904148639412597,0.000259251,-0.46297896311928827,0.13701722,0.7641433626413345,0.0006703855049939497,0.19596354166666666,1869
625,1280000,40527,92.49,31,0.8915641000000001,0.2,-0.06808413565158844,-0.03479491294516871,0.000259251,-0.3605604488402605,0.10647477,0.7728879600763321,0.000580944465734016,0.16878255208333334,1872
626,1282048,40594,91.59,31,0.8941954499999999,0.2,-0.07246651500463486,-0.036853342317044735,0.000259251,-0.48403990641236305,0.109937266,0.787696361541748,0.0006944254804087299,0.19108072916666666,1875
627,1284096,40655,94.67,31,0.8963931299999999,0.2,-0.04679885134100914,-0.02767294374643825,0.000259251,-0.32558528427034616,0.14320517,0.8185929954051971,0.0005031431329977446,0.15625,1878
628,1286144,40713,92.24,31,0.8974008200000001,0.2,-0.049881670624017715,-0.04162776800027738,0.000259251,-0.5609156874318918,0.095694125,0.7587640881538391,0.0007546512239665996,0.18766276041666666,1881
629,1288192,40776,90.6,31,0.8933879099999998,0.2,-0.04476514086127281,-0.0336314007290639,0.000259251,-0.3058621749902765,0.10325579,0.7509135752916336,0.0006736012325442667,0.13850911458333334,1884
630,1290240,40846,87.4,31,0.8465491199999999,0.2,-0.06731291860342026,-0.03627001454394,0.000259251,-0.3390218971762806,0.16284159,0.8052597641944885,0.0004966940658353755,0.1611328125,1887
631,1292288,40908,83.33,31,0.82769483,0.2,-0.04192862659692764,-0.02762091055046767,0.000259251,-0.45403147985537845,0.37416574,0.25781381130218506,0.001225176899121531,0.25390625,1890
632,1294336,40967,84.9,31,0.83173353,0.2,-0.020871901884675026,-0.020468416206616286,0.000259251,-0.34700687881559134,0.27903357,0.3675757646560669,0.001175398005216266,0.20084635416666666,1893
633,1296384,41031,86.73,31,0.8395711899999999,0.2,-0.07378003001213074,-0.03802180975132311,0.000259251,-0.40392425563186407,0.11392148,0.6349392533302307,0.0007923460525489645,0.19156901041666666,1896
634,1298432,41096,87.4,31,0.85246502,0.2,-0.06789789348840714,-0.03832790700835176,0.000259251,-0.4215378596757849,0.13484985,0.786716416478157,0.0006121059780828849,0.19889322916666666,1899
635,1300480,41159,91.22,31,0.8952989699999999,0.2,-0.051024384796619415,-0.03554285679517003,0.000259251,-0.48097126744687557,0.117904335,0.7698616683483124,0.0006805369272721388,0.19319661458333334,1902
636,1302528,41222,91.58,31,0.88746482,0.2,-0.07731084525585175,-0.03505095963676771,0.000259251,-0.40211435438444215,0.10502271,0.8044014871120453,0.0005854267042195715,0.18977864583333334,1905
637,1304576,41286,90.04,31,0.8839322999999999,0.2,-0.05430308356881142,-0.022316925693303347,0.000259251,-0.4039543148440619,0.10147463,0.7623995989561081,0.000679438790181545,0.17561848958333334,1908
638,1306624,41348,87.82,31,0.89175337,0.2,-0.06985355913639069,-0.03329602269999062,0.000259251,-0.3389837004554768,0.13424468,0.7821308523416519,0.0005894312747235139,0.17073567708333334,1911
639,1308672,41406,87.61,31,0.89635113,0.2,-0.043795403093099594,-0.031677644699811935,0.000259251,-0.2934257773061593,0.12703842,0.775180995464325,0.0006033189401932759,0.14420572916666666,1914
640,1310720,41468,87.33,31,0.9024283999999999,0.2,-0.05108683928847313,-0.03137600849731825,0.000259251,-0.35923327986771864,0.109373674,0.7289115786552429,0.0007660988379332897,0.162109375,1917
641,1312768,41528,86.42,31,0.90467711,0.2,-0.0635424256324768,-0.03175402218281912,0.000259251,-0.33104962094997364,0.12728244,0.820300430059433,0.0005469271747339614,0.15901692708333334,1920
642,1314816,41586,87.08,31,0.9047352700000001,0.2,-0.04695741832256317,-0.03074922759939606,0.000259251,-0.2945858263410628,0.09990068,0.724853515625,0.0007342007772119056,0.14322916666666666,1923
643,1316864,41655,86.79,31,0.8994063000000001,0.2,-0.05120370537042618,-0.03445923780479158,0.000259251,-0.3299381335576375,0.114692695,0.7554008960723877,0.0007196256004438814,0.16373697916666666,1926
644,1318912,41716,85.6,31,0.88314628,0.2,-0.04852575063705444,-0.02815412376852085,0.000259251,-0.31415483246867854,0.12116338,0.7042502462863922,0.0007719145435961158,0.15592447916666666,1929
645,1320960,41778,86.74,31,0.8808973800000001,0.2,-0.05997692421078682,-0.03457706072367728,0.000259251,-0.38016131799668074,0.13391998,0.7790214270353317,0.0005314322232455501,0.18294270833333334,1932
646,1323008,41845,87.55,31,0.86728021,0.2,-0.06874580681324005,-0.032547910329109676,0.000259251,-0.37693895244350034,0.12014153,0.8212611377239227,0.0005428312736815618,0.16438802083333334,1935
647,1325056,41908,88.03,31,0.8688289900000001,0.2,-0.06104925647377968,-0.037650689764025934,0.000259251,-0.4655336948732535,0.11686596,0.8089479804039001,0.0005822429928533287,0.19124348958333334,1938
648,1327104,41968,88.54,31,0.88627302,0.2,-0.06898567825555801,-0.028563016045760985,0.000259251,-0.34570774948224425,0.09167983,0.8228038251399994,0.0005395420168194202,0.15494791666666666,1941
649,1329152,42033,92.82,31,0.8899197200000002,0.2,-0.09207357466220856,-0.041541602016271405,0.000259251,-0.503985395655036,0.121242896,0.78751640021801,0.0007260610946104862,0.19807942708333334,1944
650,1331200,42095,86.41,31,0.82088352,0.2,-0.05297142639756203,-0.03457551463119065,0.000259251,-0.4195855349923174,0.102753416,0.7597284764051437,0.0007239839169415063,0.17024739583333334,1947
651,1333248,42161,87.41,31,0.8135517900000001,0.2,-0.06669150292873383,-0.032980102783767506,0.000259251,-0.4067859211936593,0.19230705,0.6228424608707428,0.0008762196212046547,0.21451822916666666,1950
652,1335296,42222,88.1,31,0.80527123,0.2,-0.05082074925303459,-0.03880829098246371,0.000259251,-0.5092446474979321,0.10838857,0.7105105817317963,0.0007258856830958393,0.20849609375,1953
653,1337344,42278,84.94,31,0.80250587,0.2,-0.045858174562454224,-0.03919900563778356,0.000259251,-0.4279620066906015,0.09538686,0.8040044903755188,0.00048696449463629204,0.17203776041666666,1956
654,1339392,42344,89.59,31,0.8563019000000002,0.2,-0.06518585979938507,-0.031803383773270376,0.000259251,-0.4515855746964614,0.1036655,0.8112910985946655,0.0005055899076372347,0.17057291666666666,1959
655,1341440,42413,90.55,31,0.8872506099999998,0.2,-0.04740283265709877,-0.03670621491619386,0.000259251,-0.4625319819897413,0.090053275,0.8086948841810226,0.0006024587898233827,0.17578125,1962
656,1343488,42488,90.47,31,0.8947757800000001,0.2,-0.07031039148569107,-0.03726305657376846,0.000259251,-0.42627938091754913,0.09805489,0.7309959232807159,0.0007479510707829226,0.17366536458333334,1965
657,1345536,42550,88.42,31,0.8869904,0.2,-0.08046776801347733,-0.035479121521348134,0.000259251,-0.35755131114274263,0.106954455,0.7863581627607346,0.0005928980808675988,0.16715494791666666,1968
658,1347584,42616,86.97,31,0.8960377999999999,0.2,-0.07579511404037476,-0.03373354448315998,0.000259251,-0.35971123337124783,0.109264344,0.8508470803499222,0.00043924637581464293,0.15852864583333334,1971
659,1349632,42679,85.54,31,0.8923255899999998,0.2,-0.046937115490436554,-0.029428345675114542,0.000259251,-0.29744845426951844,0.08172673,0.7965626865625381,0.0005434648201116943,0.12337239583333333,1974
660,1351680,42740,83.9,31,0.8832184699999999,0.2,-0.05806109309196472,-0.0353905875623847,0.000259251,-0.308205208585908,0.11411938,0.7218707799911499,0.0007021885579282147,0.15494791666666666,1977
661,1353728,42816,84.21,31,0.8972636799999999,0.2,-0.060745734721422195,-0.03308538492031706,0.000259251,-0.2858683215454221,0.11817223,0.7428000569343567,0.0006673101864483518,0.15218098958333334,1980
662,1355776,42877,85.63,31,0.8872837399999999,0.2,-0.06909097731113434,-0.03751342799902583,0.000259251,-0.3512339733230571,0.11493611,0.7293348014354706,0.0007191779495769879,0.15592447916666666,1983
663,1357824,42941,85.55,31,0.8940986399999997,0.2,-0.06307373195886612,-0.03616867350259175,0.000259251,-0.39404794573783875,0.11864257,0.7162628471851349,0.0007179224642944367,0.17692057291666666,1986
664,1359872,43001,85.77,31,0.9011050500000001,0.2,-0.05747222527861595,-0.02768752160288083,0.000259251,-0.2854554721464713,0.08552633,0.7310295701026917,0.0006804565561348378,0.1416015625,1989
665,1361920,43063,82.96,31,0.8797813400000001,0.2,-0.02947317808866501,-0.03032369160791859,0.000259251,-0.28836519084870815,0.087861806,0.7736937999725342,0.0005816513710215077,0.126953125,1992
666,1363968,43126,81.33,31,0.8845493499999999,0.2,-0.05886625498533249,-0.027572843711823225,0.000259251,-0.25213457527570426,0.112025715,0.7329390645027161,0.0007584639658186157,0.12483723958333333,1995
667,1366016,43184,80.46,31,0.8614113099999998,0.2,-0.045750100165605545,-0.02962649895926006,0.000259251,-0.276292336328576,0.11611059,0.6884169280529022,0.0007395958488511193,0.13623046875,1998
668,1368064,43248,81.3,31,0.8590875200000001,0.2,-0.03532324358820915,-0.027968130249064416,0.000259251,-0.32495961043362814,0.09485121,0.7659401595592499,0.0006587754050997319,0.138671875,2001
669,1370112,43314,85.03,31,0.8537936699999998,0.2,-0.0635753944516182,-0.032942246354650706,0.000259251,-0.3592629760193328,0.20238578,0.7072973549365997,0.0007197004664097525,0.17578125,2004
670,1372160,43379,87.86,31,0.8445496299999999,0.2,-0.08394532650709152,-0.030598070666504402,0.000259251,-0.5094542121514678,0.19368447,0.24958544969558716,0.0011498426805095126,0.2548828125,2007
671,1374208,43442,90.2,31,0.83397653,0.2,-0.05385051295161247,-0.03353194642113522,0.000259251,-0.46855294425040483,0.11625704,0.5802134573459625,0.0007847010089487109,0.2099609375,2010
672,1376256,43506,95.18,31,0.8295458000000001,0.2,-0.056020498275756836,-0.03541611099111227,0.000259251,-0.45447208515057963,0.15093423,0.6413101255893707,0.0008963124588869201,0.19059244791666666,2013
673,1378304,43562,94.51,31,0.8262093800000001,0.2,-0.054699718952178955,-0.03469209562172182,0.000259251,-0.5615197299048305,0.1365976,0.727644294500351,0.0006966758249594326,0.23893229166666666,2016
674,1380352,43632,96.36,31,0.8340470499999999,0.2,-0.057076990604400635,-0.030422575616588194,0.000259251,-0.44597724732011557,0.13488597,0.6460163295269012,0.0007968233906770669,0.20540364583333334,2019
675,1382400,43707,96.36,31,0.85678513,0.2,-0.05761027708649635,-0.0339022929595861,0.000259251,-0.47987622177849215,0.10864851,0.7289871871471405,0.0006483907891379204,0.19921875,2022
676,1384448,43771,99.37,31,0.8603444099999998,0.2,-0.051765475422143936,-0.035061739811984204,0.000259251,-0.4317726921290159,0.13770488,0.6083045303821564,0.000876521083531164,0.20833333333333334,2025
677,1386496,43840,97.79,31,0.8540125899999998,0.2,-0.040766675025224686,-0.035597363205548994,0.000259251,-0.5844438703109821,0.1540143,0.5616675913333893,0.0009355363863505772,0.23958333333333334,2028
678,1388544,43903,96.74,31,0.83478333,0.2,-0.07130748778581619,-0.031511727128721155,0.000259251,-0.4625877859070897,0.15983683,0.584086686372757,0.0008509541251745153,0.208984375,2031
679,1390592,43969,96.39,31,0.83322765,0.2,-0.06276776641607285,-0.03531238765572198,0.000259251,-0.4584992565214634,0.13810897,0.6718816757202148,0.0007544757745563402,0.21370442708333334,2034
680,1392640,44026,95.76,31,0.8286794200000002,0.2,-0.06130049750208855,-0.03476510129015272,0.000259251,-0.4705563650156061,0.113399535,0.7060962617397308,0.0007698361499327196,0.19108072916666666,2037
681,1394688,44091,97.4,31,0.83961851,0.2,-0.07051663100719452,-0.038451869593700394,0.000259251,-0.5352750653401017,0.118273795,0.672411322593689,0.0006600550280685032,0.22867838541666666,2040
682,1396736,44154,95.64,31,0.85676612,0.2,-0.049702342599630356,-0.03906980283985225,0.000259251,-0.5566487691054741,0.10774609,0.7475679814815521,0.0006218616432912919,0.23404947916666666,2043
683,1398784,44219,96.86,31,0.8774530500000001,0.2,-0.06307533383369446,-0.0307752725299603,0.000259251,-0.4403843116015196,0.13362473,0.6757101118564606,0.00078809875776642,0.18229166666666666,2046
684,1400832,44281,95.09,31,0.8795954800000001,0.2,-0.05874108523130417,-0.032833466063796855,0.000259251,-0.38841013113657635,0.14075702,0.6460028290748596,0.0008301733056820618,0.19401041666666666,2049
685,1402880,44339,92.76,31,0.8944369200000001,0.2,-0.062178343534469604,-0.02819263655692339,0.000259251,-0.4245261449056367,0.14434238,0.6377330422401428,0.0008430009329458699,0.18782552083333334,2052
686,1404928,44398,90.17,31,0.89886865,0.2,-0.08717553317546844,-0.041347189845206835,0.000259251,-0.3956130016595125,0.1287808,0.6760092079639435,0.0007210782681189206,0.19791666666666666,2055
687,1406976,44453,90.29,31,0.9082372300000001,0.2,-0.08366069197654724,-0.040479137300280854,0.000259251,-0.4257725311132769,0.121410035,0.7235153913497925,0.0006892206153376416,0.18359375,2058
688,1409024,44513,90.29,31,0.9175587799999999,0.2,-0.03917009010910988,-0.0380702746285048,0.000259251,-0.43719626078382134,0.1093725,0.7721572667360306,0.0006292176667557214,0.17350260416666666,2061
689,1411072,44580,89.81,31,0.9070966200000001,0.2,0.0008201383170671761,-0.035575693317999445,0.000259251,-0.4211109473059575,0.09743993,0.7618677318096161,0.000643272202675386,0.16845703125,2064
690,1413120,44643,90.2,31,0.9132422399999999,0.2,-0.05301371216773987,-0.03636338379389296,0.000259251,-0.4253758129974206,0.11240511,0.6726515889167786,0.0008230448180862974,0.19270833333333334,2067
691,1415168,44710,89.64,31,0.90771581,0.2,-0.05332755669951439,-0.040346708740495764,0.000259251,-0.4177408688701689,0.12777656,0.6773889362812042,0.0008385774238680218,0.17561848958333334,2070
692,1417216,44778,89.9,31,0.8981241799999999,0.2,-0.06912117451429367,-0.035843268977866195,0.000259251,-0.4220170769840479,0.14266382,0.6201201677322388,0.0007220827662119215,0.18863932291666666,2073
693,1419264,44851,90.53,31,0.8882457900000001,0.2,-0.061185065656900406,-0.03909073841835683,0.000259251,-0.4500542062645157,0.13657182,0.681122213602066,0.000839982861483198,0.20914713541666666,2076
694,1421312,44910,90.34,31,0.88668551,0.2,-0.04503666236996651,-0.033476805702472724,0.000259251,-0.40438755446424085,0.1340312,0.7703952640295029,0.0006278499477048172,0.18098958333333334,2079
695,1423360,44968,89.7,31,0.8878620400000001,0.2,-0.03893272951245308,-0.03527920722262934,0.000259251,-0.4000597332293789,0.10349305,0.7965704053640366,0.0005931568487843227,0.17024739583333334,2082
696,1425408,45038,90.47,31,0.9009413700000001,0.2,-0.035694826394319534,-0.03292874300192731,0.000259251,-0.3806085226436456,0.09581746,0.808447003364563,0.0005663162052466456,0.15250651041666666,2085
697,1427456,45101,94.4,31,0.9130634899999999,0.2,-0.08385013043880463,-0.038175366372646145,0.000259251,-0.4590658958380421,0.10011398,0.7754386067390442,0.0006772416472813347,0.18408203125,2088
698,1429504,45161,94.5,31,0.9285528299999999,0.2,-0.08997834473848343,-0.04588367172982544,0.000259251,-0.6465687652428945,0.12874234,0.743655800819397,0.0008243671369806785,0.22786458333333334,2091
699,1431552,45221,95.24,31,0.92632462,0.2,-0.047715574502944946,-0.033256740018259734,0.000259251,-0.4002500316128135,0.14625971,0.6853204369544983,0.0008077606780716451,0.17838541666666666,2094
700,1433600,45278,96.98,31,0.9321624799999999,0.2,-0.06101645156741142,-0.036037368195441864,0.000259251,-0.42683179800709087,0.109285906,0.6789410412311554,0.0007139137420987632,0.18082682291666666,2097
701,1435648,45335,96.27,31,0.9162319499999999,0.2,-0.06742797791957855,-0.03717969442368485,0.000259251,-0.4462421626473467,0.1299032,0.6807468831539154,0.0007982265284833071,0.19270833333333334,2100
702,1437696,45400,94.47,31,0.8999945299999998,0.2,-0.06989278644323349,-0.0356937744266664,0.000259251,-0.42841743895163137,0.104689464,0.8257579207420349,0.0004308021787740775,0.18017578125,2103
703,1439744,45458,95.61,31,0.88421103,0.2,-0.07165147364139557,-0.03874234286680197,0.000259251,-0.5520100857441624,0.1098181,0.8352165222167969,0.0005069362440129529,0.21451822916666666,2106
704,1441792,45518,99.65,31,0.87463892,0.2,-0.05415509641170502,-0.027499891196688015,0.000259251,-0.563681627313296,0.10356307,0.8246915638446808,0.0006082019626774127,0.18131510416666666,2109
705,1443840,45579,99.25,31,0.8597631199999999,0.2,-0.08012156188488007,-0.036105187279948346,0.000259251,-0.6639375689749917,0.11986273,0.8705359101295471,0.0004593060296732195,0.19759114583333334,2112
706,1445888,45636,98.86,31,0.8750545700000002,0.2,-0.062048718333244324,-0.0351792787356923,0.000259251,-0.5130114918574691,0.10260814,0.7522575259208679,0.0007676266903520931,0.1806640625,2115
707,1447936,45699,96.3,31,0.8740718800000002,0.2,-0.05992036312818527,-0.03732658201867404,0.000259251,-0.4107298394665122,0.090939716,0.7524509876966476,0.0006539827774455868,0.16259765625,2118
708,1449984,45765,94.68,31,0.8909541,0.2,-0.05948403850197792,-0.035240159544628114,0.000259251,-0.4304388041297595,0.12491819,0.7650607377290726,0.0006124252370985536,0.16617838541666666,2121
709,1452032,45824,91.74,31,0.8874900000000001,0.2,-0.0654660239815712,-0.043027371662901714,0.000259251,-0.5929778621842464,0.10714516,0.8177029341459274,0.0006218476273716078,0.20751953125,2124
710,1454080,45885,91.44,31,0.8887086500000001,0.2,-0.059682440012693405,-0.03345058266616737,0.000259251,-0.46740436150381964,0.101670004,0.8405354171991348,0.0005679656387655996,0.18375651041666666,2127
711,1456128,45945,91.23,31,0.8846767699999998,0.2,-0.05288645997643471,-0.03400423109997064,0.000259251,-0.41433193208649755,0.094275326,0.7338538765907288,0.0007697723108321952,0.17008463541666666,2130
712,1458176,46012,89.82,31,0.8987001799999998,0.2,-0.047636330127716064,-0.030367897318986554,0.000259251,-0.39109187045445043,0.10824162,0.7888003140687943,0.0005669147913067718,0.15804036458333334,2133
