time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/loss,train/clip_range,train/n_updates,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate,train/clip_fraction
147,301056,10042,0.5828129099999999,149.44,29,-0.08819727599620819,0.2,1460,0.3498833179473877,1.9767698,-0.08602836527279578,0.0019293277819087962,-0.4320397233590484,0.0003,0.55595703125
148,303104,10113,0.57538772,145.42,29,-0.06447318196296692,0.2,1470,0.34941160678863525,1.2553936,-0.08932812178973108,0.0023930015559017193,-0.454163177870214,0.0003,0.56318359375
149,305152,10183,0.55825961,143.31,29,-0.11230199038982391,0.2,1480,0.30100613832473755,1.3860652,-0.08283345878589898,0.002491261739487527,-0.40249708779156207,0.0003,0.525
150,307200,10250,0.51362834,136.16,29,-0.10204065591096878,0.2,1490,0.39617085456848145,1.1882867,-0.08239772168744822,0.0021309337503225834,-0.462041143886745,0.0003,0.55673828125
151,309248,10312,0.46238097999999994,125.27,29,-0.09467100352048874,0.2,1500,0.3372960090637207,2.2433558,-0.08384336283197627,0.001887740624442813,-0.40266975536942484,0.0003,0.56123046875
152,311296,10377,0.46489185,126.5,29,-0.10949110984802246,0.2,1510,0.387883722782135,1.1930132,-0.08179672444821336,0.002277077178223408,-0.4668181694112718,0.0003,0.531787109375
153,313344,10447,0.47687584,131.19,29,-0.12337411940097809,0.2,1520,0.46130186319351196,1.3251665,-0.09219790120259859,0.0015877217379966168,-0.48588264947757126,0.0003,0.575
154,315392,10514,0.4308916699999999,123.51,29,-0.11736879497766495,0.2,1530,0.5194167196750641,1.2778012,-0.08851979577448219,0.0017844811965915142,-0.531080923601985,0.0003,0.555322265625
155,317440,10580,0.41782846000000007,117.15,30,-0.14065931737422943,0.2,1540,0.07663339376449585,1.2689939,-0.07801423619384877,0.0023294355831239956,-0.44304971778765323,0.0003,0.55048828125
156,319488,10644,0.4356619700000001,126.43,30,-0.10573550313711166,0.2,1550,0.3611867427825928,1.1840814,-0.08457461357465945,0.0019704246922628956,-0.5190586348064243,0.0003,0.577978515625
157,321536,10710,0.45649230999999996,132.42,30,-0.1063724085688591,0.2,1560,0.4549996256828308,1.3603466,-0.08923920085362624,0.0017683810227936193,-0.5350836728699505,0.0003,0.584130859375
158,323584,10771,0.46502396000000007,131.28,30,-0.1312481313943863,0.2,1570,0.49073338508605957,0.9945128,-0.08738246317952872,0.002027137735422002,-0.5565057802945376,0.0003,0.5810546875
159,325632,10848,0.4673515499999999,133.09,30,-0.11562108248472214,0.2,1580,0.529505044221878,1.1313965,-0.08843271721852944,0.0020637293883737583,-0.5662839975208044,0.0003,0.584619140625
160,327680,10912,0.49962025999999987,135.06,30,-0.11029134690761566,0.2,1590,0.6333548426628113,1.0688169,-0.09003825810505077,0.0017367972325700975,-0.508819533791393,0.0003,0.5666015625
161,329728,10988,0.5330917,137.9,30,-0.1022152379155159,0.2,1600,0.6106317341327667,1.7630033,-0.08390855473699048,0.002156106103302591,-0.5270737287588417,0.0003,0.544775390625
162,331776,11063,0.5470247399999999,140.71,29,-0.10510455816984177,0.2,1610,0.49820762872695923,1.1716558,-0.08308665121439844,0.0024613618556031725,-0.4948321612551808,0.0003,0.540478515625
163,333824,11131,0.54710488,133.89,29,-0.10974957793951035,0.2,1620,0.5678860247135162,1.7679309,-0.09394857191364281,0.001979489076165919,-0.5618243236094713,0.0003,0.606201171875
164,335872,11203,0.5592480900000001,131.73,29,-0.10342655330896378,0.2,1630,0.5984863936901093,1.3097591,-0.08840656510728877,0.0021505312975023116,-0.5780596250668169,0.0003,0.589013671875
165,337920,11280,0.53959547,119.61,29,-0.07930313795804977,0.2,1640,0.5061756074428558,1.1196053,-0.09039235678210389,0.002464790846715914,-0.5143988377414643,0.0003,0.561962890625
166,339968,11344,0.54053164,120.11,29,-0.11501875519752502,0.2,1650,0.303053617477417,1.1217325,-0.08624134912970476,0.002885216107824817,-0.5170189252123236,0.0003,0.5650390625
167,342016,11412,0.54573837,117.68,29,-0.13119281828403473,0.2,1660,0.421916127204895,1.0805082,-0.09562435793050099,0.0022734361700713634,-0.5692495223134756,0.0003,0.598779296875
168,344064,11496,0.54579659,113.19,29,-0.1160186305642128,0.2,1670,0.4322013854980469,1.3806107,-0.09564743605733383,0.002673568706995866,-0.5593966496177017,0.0003,0.590380859375
169,346112,11559,0.55538889,112.02,29,-0.11834980547428131,0.2,1680,0.3607172966003418,1.2444065,-0.09443052496644669,0.002528277927012823,-0.5548188762739301,0.0003,0.591259765625
170,348160,11627,0.5617011000000001,116.48,29,-0.11639485508203506,0.2,1690,0.3769879937171936,1.5603123,-0.08670434282394127,0.0025909814779879526,-0.5815737574361265,0.0003,0.587353515625
171,350208,11696,0.5811807600000001,124.69,29,-0.1039532944560051,0.2,1700,0.44466543197631836,1.1361499,-0.09173774663358927,0.0023606927183209337,-0.5653893722221255,0.0003,0.598388671875
172,352256,11771,0.6122195599999999,132.69,29,-0.1261908859014511,0.2,1710,0.6323345899581909,0.9152621,-0.09907853865297511,0.001837690681895765,-0.6693105277605355,0.0003,0.6283203125
173,354304,11838,0.6021998000000001,132.45,29,-0.12210716307163239,0.2,1720,0.6111683249473572,0.87763846,-0.07225841316394507,0.0018580796718197234,-0.6396559582091867,0.0003,0.631640625
174,356352,11899,0.6365026500000001,142.1,29,-0.12829269468784332,0.2,1730,0.541105717420578,1.1443075,-0.08922905111685395,0.0024621545344416518,-0.5369368956424296,0.0003,0.55009765625
175,358400,11964,0.6374558599999999,147.24,29,-0.11938119679689407,0.2,1740,0.667171984910965,1.0533801,-0.09789061890332959,0.001499234444600006,-0.628064810205251,0.0003,0.623876953125
176,360448,12033,0.66410558,153.4,29,-0.10596252977848053,0.2,1750,0.761874720454216,1.1503029,-0.08503248747147155,0.001822769400314428,-0.6127978624776006,0.0003,0.563671875
177,362496,12115,0.6695925600000001,151.24,29,-0.1262892633676529,0.2,1760,0.5664074420928955,1.0950773,-0.0966565401351545,0.0021984141651046228,-0.5541326876729726,0.0003,0.59189453125
178,364544,12172,0.68257288,155.72,29,-0.11039060354232788,0.2,1770,0.49277812242507935,1.1929126,-0.08816858712234535,0.002393435841622704,-0.4732031483203173,0.0003,0.555859375
179,366592,12237,0.6857015600000003,151.56,29,-0.12774443626403809,0.2,1780,0.6401323080062866,1.0111231,-0.08690150287002325,0.0017107637856497604,-0.6181837363168597,0.0003,0.605322265625
180,368640,12302,0.6764927500000002,150.36,29,-0.1124868243932724,0.2,1790,0.5834285616874695,1.3754001,-0.0884172213554848,0.0022607705679547506,-0.5669764236547052,0.0003,0.58955078125
181,370688,12378,0.6371558799999999,135.36,29,-0.10763106495141983,0.2,1800,0.5803275406360626,2.9330134,-0.08749108392803465,0.0024421528584753103,-0.5547808161005378,0.0003,0.5751953125
182,372736,12447,0.63153182,132.13,29,-0.1123163104057312,0.2,1810,0.364038348197937,2.0370533,-0.08639011200284585,0.0029432354918753844,-0.48235477358102796,0.0003,0.562646484375
183,374784,12512,0.6049722100000001,129.29,29,-0.12706756591796875,0.2,1820,0.42642742395401,1.4010937,-0.08779241393785923,0.0026830794111447178,-0.4660964017733932,0.0003,0.557666015625
184,376832,12578,0.6074406299999999,129.8,29,-0.11211211234331131,0.2,1830,0.5930902361869812,1.1269906,-0.08192478904675227,0.002517733342756401,-0.5119842632673681,0.0003,0.544580078125
185,378880,12638,0.61139075,127.97,29,-0.117823027074337,0.2,1840,0.5969296395778656,1.3559597,-0.08698025957855862,0.0023807068328096648,-0.5352260719984769,0.0003,0.5625
186,380928,12716,0.61386621,131.49,29,-0.13914832472801208,0.2,1850,0.5586196482181549,1.3102708,-0.09193205158808268,0.0021575980994384737,-0.4832849698141217,0.0003,0.585791015625
187,382976,12784,0.5703112699999999,124.05,29,-0.1286594718694687,0.2,1860,0.6492514610290527,1.1500547,-0.08908265592763201,0.002180179903643875,-0.608602917380631,0.0003,0.602099609375
188,385024,12846,0.57391395,126.94,29,-0.1214822381734848,0.2,1870,0.36387038230895996,2.6020932,-0.08812951582367531,0.0032867588952285587,-0.4198147188872099,0.0003,0.5416015625
189,387072,12914,0.5986938699999999,131.44,29,-0.09528681635856628,0.2,1880,0.5374086797237396,1.7621968,-0.08932510241866112,0.0026167350381001596,-0.4985307212918997,0.0003,0.566748046875
190,389120,12986,0.6006561600000001,128.86,29,-0.1191694587469101,0.2,1890,0.6381019651889801,1.4445179,-0.09311454783892259,0.002528011614958814,-0.5293298981152474,0.0003,0.5794921875
191,391168,13056,0.56434263,120.66,29,-0.1027647852897644,0.2,1900,0.597582221031189,2.035082,-0.088315275934292,0.0025782369668377212,-0.5389309827238321,0.0003,0.573046875
192,393216,13122,0.5818781000000001,119.92,29,-0.10149836540222168,0.2,1910,0.5510531067848206,1.3098972,-0.08830264415009878,0.002947729108927888,-0.4725382972508669,0.0003,0.549169921875
193,395264,13188,0.60928942,124.51,29,-0.12383383512496948,0.2,1920,0.6456219851970673,1.4222022,-0.08689604068640619,0.0023983166020116187,-0.48408049093559385,0.0003,0.543505859375
194,397312,13252,0.5709716300000001,115.46,29,-0.08650258928537369,0.2,1930,0.5008157789707184,1.4215745,-0.08297586753615178,0.0025235813751351087,-0.4663086723536253,0.0003,0.560400390625
195,399360,13326,0.5472031900000001,110.34,29,-0.10917118191719055,0.2,1940,0.15273982286453247,1.2028761,-0.07821531482040882,0.003692480233803508,-0.43984595676884053,0.0003,0.570458984375
196,401408,13389,0.5597974099999999,111.17,29,-0.10296359658241272,0.2,1950,0.48421406745910645,1.2209624,-0.0880517402663827,0.0026806659132489587,-0.46576403426006435,0.0003,0.556884765625
197,403456,13454,0.58140997,115.63,29,-0.10685441642999649,0.2,1960,0.4671509265899658,1.2580104,-0.08611311667482369,0.0033308648349702707,-0.4423671248368919,0.0003,0.53623046875
198,405504,13519,0.5748019699999999,115.11,29,-0.09432464838027954,0.2,1970,0.5383036136627197,1.1129134,-0.08790005266200751,0.0025381001252753775,-0.49156158631667496,0.0003,0.56884765625
199,407552,13583,0.5948811500000001,124.32,30,-0.09051387757062912,0.2,1980,0.5327847003936768,1.5682441,-0.09110726327053272,0.0029284117625138608,-0.5003406753763556,0.0003,0.580615234375
200,409600,13650,0.60243431,125.8,30,-0.11712690442800522,0.2,1990,0.6654898226261139,2.107141,-0.09216873183613643,0.0020753526889166094,-0.5570650105364621,0.0003,0.58876953125
201,411648,13717,0.6296509399999999,132.53,30,-0.11023372411727905,0.2,2000,0.6001573801040649,1.215646,-0.09117465486051515,0.0029263661974255227,-0.47998416488990187,0.0003,0.566162109375
202,413696,13780,0.63926489,133.66,30,-0.11431118845939636,0.2,2010,0.5468353927135468,1.1570939,-0.09363236788776703,0.0023267009299161147,-0.5500767515040934,0.0003,0.60498046875
203,415744,13851,0.61076356,127.33,30,-0.11617972701787949,0.2,2020,0.40972018241882324,1.2593843,-0.08575322862598114,0.002607336082473921,-0.4106294119730592,0.0003,0.55361328125
204,417792,13927,0.6318474,131.33,29,-0.11007890105247498,0.2,2030,0.5613934397697449,1.2691792,-0.07922843558480963,0.002328499326722522,-0.40244365064427257,0.0003,0.51943359375
205,419840,13990,0.6115922300000001,120.77,30,-0.10412542521953583,0.2,2040,0.5215032398700714,1.3028123,-0.08839020775922109,0.0024569570889070745,-0.42810126966796813,0.0003,0.536767578125
206,421888,14058,0.6333769400000001,123.76,30,-0.10971835255622864,0.2,2050,0.5858758985996246,1.2053744,-0.08684894316247664,0.0024109185087581864,-0.4699690731242299,0.0003,0.540478515625
207,423936,14124,0.63752263,123.81,30,-0.11311684548854828,0.2,2060,0.49113255739212036,1.1389002,-0.0919001020025462,0.0026849045236303935,-0.5178571417927742,0.0003,0.577783203125
208,425984,14196,0.6230649500000002,124.72,30,-0.0955735445022583,0.2,2070,0.5233757495880127,1.1183012,-0.0919348968192935,0.0025694965837828932,-0.5773541007190943,0.0003,0.60673828125
209,428032,14260,0.62702685,128.58,30,-0.11153671145439148,0.2,2080,0.5812441408634186,1.0846034,-0.09097032712015789,0.0026967959813191554,-0.5587864976376296,0.0003,0.592724609375
210,430080,14325,0.6494348600000001,136.85,30,-0.13747638463974,0.2,2090,0.5798273086547852,1.3822968,-0.09078592954319901,0.002664850602923252,-0.5780694381333887,0.0003,0.594140625
211,432128,14395,0.64290729,140.45,30,-0.1227971538901329,0.2,2100,0.6562964022159576,1.1583234,-0.0963711825228529,0.0020654028290664427,-0.5979017774574459,0.0003,0.607373046875
212,434176,14471,0.63951814,144.96,30,-0.1323058307170868,0.2,2110,0.6899858117103577,1.1619601,-0.09614469838270452,0.0022403437327739085,-0.6263601097278297,0.0003,0.62255859375
213,436224,14538,0.6405570500000001,146.71,30,-0.11145028471946716,0.2,2120,0.6671645045280457,1.1623112,-0.08743134462856687,0.0022451964347055763,-0.6068270242772996,0.0003,0.61279296875
214,438272,14602,0.63195632,151.98,30,-0.1180248111486435,0.2,2130,0.6534476578235626,1.1263301,-0.09453343351488001,0.002449377509037731,-0.5660300695337355,0.0003,0.61025390625
215,440320,14674,0.63353082,154.05,30,-0.1241297796368599,0.2,2140,0.6309238970279694,1.0435514,-0.08814884450403042,0.0019174053169990657,-0.5591077355667948,0.0003,0.5830078125
216,442368,14740,0.6404829199999998,162.78,30,-0.10798870772123337,0.2,2150,0.7163390815258026,1.1569884,-0.09079942369135097,0.0019483220981783233,-0.6454187494702637,0.0003,0.619970703125
217,444416,14819,0.64613072,170.23,29,-0.09588278084993362,0.2,2160,0.7253191471099854,1.1747358,-0.08522964563162531,0.00203891457458667,-0.5851332949474454,0.0003,0.606005859375
218,446464,14880,0.6594627099999998,168.77,30,-0.09746050834655762,0.2,2170,0.7521750032901764,1.1397512,-0.0811431000533048,0.0020620824478100987,-0.5925882799550891,0.0003,0.578125
219,448512,14943,0.6531885900000001,162.81,30,-0.11684028059244156,0.2,2180,0.6421701610088348,2.0980048,-0.0915966831962578,0.001973863545572385,-0.48116353154182434,0.0003,0.55693359375
220,450560,15018,0.6676310899999999,167.67,29,-0.11481806635856628,0.2,2190,0.6687564253807068,1.5668638,-0.0893406220129691,0.002434277671636664,-0.5677133000455796,0.0003,0.5765625
221,452608,15095,0.6669954399999999,166.88,29,-0.11086970567703247,0.2,2200,0.7482959032058716,1.000665,-0.09221268484252505,0.0017406255160494766,-0.6357065990567208,0.0003,0.608349609375
222,454656,15157,0.67228726,165.43,29,-0.13438858091831207,0.2,2210,0.6892744600772858,1.2715023,-0.08857890613726341,0.0023967945975527983,-0.5268784660845995,0.0003,0.566357421875
223,456704,15219,0.6831004799999999,165.65,30,-0.09696346521377563,0.2,2220,0.7423149943351746,1.0797988,-0.09112658061494586,0.0020939157086104386,-0.6949473658576608,0.0003,0.625
224,458752,15284,0.6718309400000001,160.62,30,-0.06714460253715515,0.2,2230,0.6737116277217865,1.3602617,-0.09275337671278976,0.0021753049480139454,-0.5414611859247088,0.0003,0.5947265625
225,460800,15355,0.67944123,160.29,30,-0.12064165621995926,0.2,2240,0.6735588014125824,1.4465513,-0.08599368397262878,0.0027844095673572157,-0.5333426365628838,0.0003,0.579931640625
226,462848,15429,0.6370729700000001,148.33,29,-0.09504234045743942,0.2,2250,0.6856307089328766,1.2142026,-0.08805451505468227,0.002548444553940499,-0.5800928369164466,0.0003,0.574755859375
227,464896,15494,0.6503789600000001,146.47,30,-0.10735689103603363,0.2,2260,0.6075114905834198,1.7621758,-0.08947382541955448,0.0026588574455672642,-0.5199167619459331,0.0003,0.560205078125
228,466944,15559,0.6449614,149.14,30,-0.12225038558244705,0.2,2270,0.6263189613819122,1.2914894,-0.0906275684130378,0.0022281744892097776,-0.5205668891780079,0.0003,0.580029296875
229,468992,15619,0.6495176500000001,148.72,30,-0.10938620567321777,0.2,2280,0.6373865008354187,1.0591727,-0.0938780509197386,0.0019350997443325468,-0.5952008431777358,0.0003,0.6166015625
230,471040,15697,0.63187892,142.2,30,-0.1180853471159935,0.2,2290,0.7059449851512909,1.0417335,-0.0929333483276423,0.0018793147584801773,-0.5751858969219029,0.0003,0.600927734375
231,473088,15764,0.6265200500000001,143.35,30,-0.09746186435222626,0.2,2300,0.5721928179264069,1.1704066,-0.08921225777012295,0.0026339104148064506,-0.501963727734983,0.0003,0.5583984375
232,475136,15829,0.6368871100000001,142.31,30,-0.11269482225179672,0.2,2310,0.721707820892334,1.0467194,-0.08507055414083879,0.0019634767735624338,-0.6543318145908416,0.0003,0.59443359375
233,477184,15891,0.6547239399999999,146.33,30,-0.11403343081474304,0.2,2320,0.6016353070735931,1.2285796,-0.08774212789721787,0.002693793446815107,-0.5064740869216621,0.0003,0.5775390625
234,479232,15957,0.6449654000000001,149.26,30,-0.10700267553329468,0.2,2330,0.6077516674995422,1.1947585,-0.09112373075913638,0.002367114797561953,-0.5113749555312097,0.0003,0.56298828125
235,481280,16036,0.66048334,154.93,30,-0.10772331058979034,0.2,2340,0.689916342496872,1.2964835,-0.08828973645431688,0.0022743306215488703,-0.560019112471491,0.0003,0.5712890625
236,483328,16097,0.6740250699999999,157.93,30,-0.11303022503852844,0.2,2350,0.7235715687274933,1.0916216,-0.0857766444736626,0.0017715397205392946,-0.5739289857447147,0.0003,0.59677734375
237,485376,16174,0.6718175299999999,160.88,30,-0.11514957249164581,0.2,2360,0.7155881524085999,1.028616,-0.08682549383083824,0.0016992016971926205,-0.6432323003187775,0.0003,0.6158203125
238,487424,16244,0.6702663099999999,163.5,30,-0.11080071330070496,0.2,2370,0.686027318239212,1.0228491,-0.08553232965059579,0.0020220942818923505,-0.6185893435962498,0.0003,0.591845703125
239,489472,16303,0.6691431800000001,159.52,30,-0.11173038929700851,0.2,2380,0.6170993149280548,0.99329096,-0.08785201135906391,0.0022836620832094924,-0.5715413075871766,0.0003,0.576123046875
240,491520,16374,0.65812589,159.9,30,-0.11180537939071655,0.2,2390,0.5564465224742889,1.3203053,-0.08348467192845418,0.0028759661559888627,-0.4888836651109159,0.0003,0.571923828125
241,493568,16441,0.6648421299999999,167.2,30,-0.12757110595703125,0.2,2400,0.6066359877586365,1.2704406,-0.09092970790225081,0.0025459986973146442,-0.5710274226032197,0.0003,0.596533203125
242,495616,16516,0.6521480499999999,160.9,30,-0.09754636138677597,0.2,2410,0.7305669784545898,1.1289668,-0.09187754714512267,0.0018219551418951596,-0.7027607509866357,0.0003,0.622705078125
243,497664,16584,0.6466311599999999,155.81,30,-0.10644831508398056,0.2,2420,0.5327190160751343,1.1241434,-0.09052880408708006,0.0026400183280202326,-0.4762749444693327,0.0003,0.55947265625
244,499712,16645,0.61907468,145.27,30,-0.11815989762544632,0.2,2430,0.5915312767028809,1.1663783,-0.09321458981721661,0.0026954684106385686,-0.534591740835458,0.0003,0.585498046875
245,501760,16726,0.6369676799999998,149.35,29,-0.10542768239974976,0.2,2440,0.5359286069869995,1.2746412,-0.08908787805703469,0.0027442984299341335,-0.508655455429107,0.0003,0.572314453125
246,503808,16803,0.65520837,157.0,29,-0.14332833886146545,0.2,2450,0.6696792244911194,1.2295334,-0.09242325971717946,0.0019752345951928874,-0.515390665922314,0.0003,0.573388671875
